#Tmax,,,,,,,,,,,,,,,,,,,,,,,,,,,
,eco1,eco2,eco3,eco4,eco5,eco6,eco7,eco8,eco9,eco1,eco2,eco3,eco4,eco5,eco6,eco7,eco8,eco9,eco1,eco2,eco3,eco4,eco5,eco6,eco7,eco8,eco9
2006-11-01T00:00:00Z,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,104.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-12-01T00:00:00Z,113.03,113.03,113.03,113.03,113.03,113.03,113.03,113.03,113.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-01-01T00:00:00Z,126.75,126.75,126.75,126.75,126.75,126.75,126.75,126.75,126.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-01T00:00:00Z,88.65,88.65,88.65,88.65,88.65,88.65,88.65,88.65,88.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-03-01T00:00:00Z,38.61,38.61,38.61,38.61,38.61,38.61,38.61,38.61,38.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-04-01T00:00:00Z,65.28,65.28,65.28,65.28,65.28,65.28,65.28,65.28,65.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-05-01T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-06-01T00:00:00Z,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-07-01T00:00:00Z,43.18,43.18,43.18,43.18,43.18,43.18,43.18,43.18,43.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-01T00:00:00Z,226.57,226.57,226.57,226.57,226.57,226.57,226.57,226.57,226.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-09-01T00:00:00Z,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-10-01T00:00:00Z,100.58,100.58,100.58,100.58,100.58,100.58,100.58,100.58,100.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-11-01T00:00:00Z,45.47,45.47,45.47,45.47,45.47,45.47,45.47,45.47,45.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-12-01T00:00:00Z,149.1,149.1,149.1,149.1,149.1,149.1,149.1,149.1,149.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-01T00:00:00Z,85.85,85.85,85.85,85.85,85.85,85.85,85.85,85.85,85.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-01T00:00:00Z,181.61,181.61,181.61,181.61,181.61,181.61,181.61,181.61,181.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-01T00:00:00Z,73.91,73.91,73.91,73.91,73.91,73.91,73.91,73.91,73.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-01T00:00:00Z,55.88,55.88,55.88,55.88,55.88,55.88,55.88,55.88,55.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-01T00:00:00Z,19.56,19.56,19.56,19.56,19.56,19.56,19.56,19.56,19.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-01T00:00:00Z,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,64.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-07-01T00:00:00Z,97.54,97.54,97.54,97.54,97.54,97.54,97.54,97.54,97.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-01T00:00:00Z,406.15,406.15,406.15,406.15,406.15,406.15,406.15,406.15,406.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-09-01T00:00:00Z,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-10-01T00:00:00Z,112.27,112.27,112.27,112.27,112.27,112.27,112.27,112.27,112.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-11-01T00:00:00Z,72.64,72.64,72.64,72.64,72.64,72.64,72.64,72.64,72.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-12-01T00:00:00Z,141.99,141.99,141.99,141.99,141.99,141.99,141.99,141.99,141.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-01-01T00:00:00Z,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,45.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-02-01T00:00:00Z,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-01T00:00:00Z,298.45,298.45,298.45,298.45,298.45,298.45,298.45,298.45,298.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-04-01T00:00:00Z,182.12,182.12,182.12,182.12,182.12,182.12,182.12,182.12,182.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-01T00:00:00Z,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,86.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-01T00:00:00Z,94.74,94.74,94.74,94.74,94.74,94.74,94.74,94.74,94.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-01T00:00:00Z,128.78,128.78,128.78,128.78,128.78,128.78,128.78,128.78,128.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-01T00:00:00Z,179.32,179.32,179.32,179.32,179.32,179.32,179.32,179.32,179.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-01T00:00:00Z,103.12,103.12,103.12,103.12,103.12,103.12,103.12,103.12,103.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-10-01T00:00:00Z,110.49,110.49,110.49,110.49,110.49,110.49,110.49,110.49,110.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-01T00:00:00Z,55.37,55.37,55.37,55.37,55.37,55.37,55.37,55.37,55.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-01T00:00:00Z,220.22,220.22,220.22,220.22,220.22,220.22,220.22,220.22,220.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-01-01T00:00:00Z,197.36,197.36,197.36,197.36,197.36,197.36,197.36,197.36,197.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-01T00:00:00Z,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-01T00:00:00Z,80.52,80.52,80.52,80.52,80.52,80.52,80.52,80.52,80.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-01T00:00:00Z,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-01T00:00:00Z,84.84,84.84,84.84,84.84,84.84,84.84,84.84,84.84,84.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-01T00:00:00Z,151.89,151.89,151.89,151.89,151.89,151.89,151.89,151.89,151.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-01T00:00:00Z,44.45,44.45,44.45,44.45,44.45,44.45,44.45,44.45,44.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-01T00:00:00Z,134.11,134.11,134.11,134.11,134.11,134.11,134.11,134.11,134.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-01T00:00:00Z,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-01T00:00:00Z,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-01T00:00:00Z,122.17,122.17,122.17,122.17,122.17,122.17,122.17,122.17,122.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-01T00:00:00Z,16.51,16.51,16.51,16.51,16.51,16.51,16.51,16.51,16.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-01T00:00:00Z,112.78,112.78,112.78,112.78,112.78,112.78,112.78,112.78,112.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-01T00:00:00Z,126.75,126.75,126.75,126.75,126.75,126.75,126.75,126.75,126.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-01T00:00:00Z,121.16,121.16,121.16,121.16,121.16,121.16,121.16,121.16,121.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-01T00:00:00Z,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-01T00:00:00Z,17.27,17.27,17.27,17.27,17.27,17.27,17.27,17.27,17.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-01T00:00:00Z,87.63,87.63,87.63,87.63,87.63,87.63,87.63,87.63,87.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-01T00:00:00Z,127.76,127.76,127.76,127.76,127.76,127.76,127.76,127.76,127.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-01T00:00:00Z,55.37,55.37,55.37,55.37,55.37,55.37,55.37,55.37,55.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-01T00:00:00Z,76.2,76.2,76.2,76.2,76.2,76.2,76.2,76.2,76.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-01T00:00:00Z,52.58,52.58,52.58,52.58,52.58,52.58,52.58,52.58,52.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-01T00:00:00Z,39.88,39.88,39.88,39.88,39.88,39.88,39.88,39.88,39.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-01T00:00:00Z,59.44,59.44,59.44,59.44,59.44,59.44,59.44,59.44,59.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-01T00:00:00Z,72.64,72.64,72.64,72.64,72.64,72.64,72.64,72.64,72.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-01T00:00:00Z,87.38,87.38,87.38,87.38,87.38,87.38,87.38,87.38,87.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-01T00:00:00Z,110.74,110.74,110.74,110.74,110.74,110.74,110.74,110.74,110.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-01T00:00:00Z,88.39,88.39,88.39,88.39,88.39,88.39,88.39,88.39,88.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-01T00:00:00Z,89.92,89.92,89.92,89.92,89.92,89.92,89.92,89.92,89.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-01T00:00:00Z,95,95,95,95,95,95,95,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-01T00:00:00Z,90.17,90.17,90.17,90.17,90.17,90.17,90.17,90.17,90.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-01T00:00:00Z,123.44,123.44,123.44,123.44,123.44,123.44,123.44,123.44,123.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-01T00:00:00Z,86.11,86.11,86.11,86.11,86.11,86.11,86.11,86.11,86.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-01T00:00:00Z,22.86,22.86,22.86,22.86,22.86,22.86,22.86,22.86,22.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-01T00:00:00Z,34.29,34.29,34.29,34.29,34.29,34.29,34.29,34.29,34.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-01T00:00:00Z,97.28,97.28,97.28,97.28,97.28,97.28,97.28,97.28,97.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-01T00:00:00Z,51.82,51.82,51.82,51.82,51.82,51.82,51.82,51.82,51.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-01T00:00:00Z,384.05,384.05,384.05,384.05,384.05,384.05,384.05,384.05,384.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-01T00:00:00Z,79.5,79.5,79.5,79.5,79.5,79.5,79.5,79.5,79.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-01T00:00:00Z,78.49,78.49,78.49,78.49,78.49,78.49,78.49,78.49,78.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-01T00:00:00Z,18.29,18.29,18.29,18.29,18.29,18.29,18.29,18.29,18.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-01T00:00:00Z,201.42,201.42,201.42,201.42,201.42,201.42,201.42,201.42,201.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-01T00:00:00Z,222,222,222,222,222,222,222,222,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-01T00:00:00Z,282.19,282.19,282.19,282.19,282.19,282.19,282.19,282.19,282.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-01T00:00:00Z,27.69,27.69,27.69,27.69,27.69,27.69,27.69,27.69,27.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-01T00:00:00Z,13.72,13.72,13.72,13.72,13.72,13.72,13.72,13.72,13.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-01T00:00:00Z,95.76,95.76,95.76,95.76,95.76,95.76,95.76,95.76,95.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-01T00:00:00Z,110.24,110.24,110.24,110.24,110.24,110.24,110.24,110.24,110.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-01T00:00:00Z,51.05,51.05,51.05,51.05,51.05,51.05,51.05,51.05,51.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-01T00:00:00Z,158.75,158.75,158.75,158.75,158.75,158.75,158.75,158.75,158.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01T00:00:00Z,178.31,178.31,178.31,178.31,178.31,178.31,178.31,178.31,178.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-01T00:00:00Z,289.81,289.81,289.81,289.81,289.81,289.81,289.81,289.81,289.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-01T00:00:00Z,112.27,112.27,112.27,112.27,112.27,112.27,112.27,112.27,112.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-01T00:00:00Z,142.24,142.24,142.24,142.24,142.24,142.24,142.24,142.24,142.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-01T00:00:00Z,58.17,58.17,58.17,58.17,58.17,58.17,58.17,58.17,58.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-01T00:00:00Z,44.45,44.45,44.45,44.45,44.45,44.45,44.45,44.45,44.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-01T00:00:00Z,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,116.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-01T00:00:00Z,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,64.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-01T00:00:00Z,134.37,134.37,134.37,134.37,134.37,134.37,134.37,134.37,134.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-01T00:00:00Z,158.75,158.75,158.75,158.75,158.75,158.75,158.75,158.75,158.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-01T00:00:00Z,86.87,86.87,86.87,86.87,86.87,86.87,86.87,86.87,86.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-01T00:00:00Z,108.97,108.97,108.97,108.97,108.97,108.97,108.97,108.97,108.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-01T00:00:00Z,62.23,62.23,62.23,62.23,62.23,62.23,62.23,62.23,62.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-01T00:00:00Z,144.27,144.27,144.27,144.27,144.27,144.27,144.27,144.27,144.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01T00:00:00Z,42.16,42.16,42.16,42.16,42.16,42.16,42.16,42.16,42.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-01T00:00:00Z,194.82,194.82,194.82,194.82,194.82,194.82,194.82,194.82,194.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01T00:00:00Z,160.78,160.78,160.78,160.78,160.78,160.78,160.78,160.78,160.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-01T00:00:00Z,73.91,73.91,73.91,73.91,73.91,73.91,73.91,73.91,73.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01T00:00:00Z,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,104.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-01T00:00:00Z,10.67,10.67,10.67,10.67,10.67,10.67,10.67,10.67,10.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-01T00:00:00Z,173.74,173.74,173.74,173.74,173.74,173.74,173.74,173.74,173.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-01T00:00:00Z,150.11,150.11,150.11,150.11,150.11,150.11,150.11,150.11,150.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
